func_id,avg_duration,median_duration,std_duration,min_duration,max_duration,call_count,first_invocation,last_invocation,call_frequency,cold_start_count,cold_start_ratio,estimated_memory,avg_duration_norm,median_duration_norm,std_duration_norm,call_frequency_norm,cold_start_ratio_norm,estimated_memory_norm,log_call_count,log_call_count_norm
0aab83a24e916a309c47a49ffdb2de16516035004fb258af68711b171d5dcd13_828c1872529da8205950f176ac5351135283cb6ec1b7b2f010e7fce0bcc6bec2,0.3866923076923077,0.126,0.4792862412598634,0.076,1.901,117,120720.2691578865,1115280.227601051,0.00011763996630544635,117,1.0,59.60212003603878,0.002358624217906475,0.0008243241033022031,0.003648051134410117,3.430173750081232e-06,1.0,0.49010084478416827,4.770684624465665,0.3262519942659456
0aab83a24e916a309c47a49ffdb2de16516035004fb258af68711b171d5dcd13_c91183a342e7b14d4d2d2fbb20c367d65b77554044196b10c4ca7656ec04c3f5,0.04347899159663866,0.003,0.07875728093750713,0.0,0.242,119,119761.2463169098,1115280.197165966,0.00011953564510098729,119,1.0,37.95016978746458,0.0002643336695521173,1.962676436433817e-05,0.0005949507737775365,3.486557875892643e-06,1.0,0.3075163993133148,4.787491742782046,0.32759676569821733
1573b95c039e51cc012b543a4af3bc7c3ee9485acbb0033ba5648b74969e0556_09f931e5da7db2443fe669898e6074ddd6c6cc943f98803056b8e9105f34cba1,65.02035641547862,58.317,29.424434633020972,22.788,515.418,2946,112.02777099609376,1156124.068085909,0.0025484163635505655,31,0.010522742701968771,110.82471055151812,0.39675378751254897,0.3815246724783697,0.22428738498513826,7.572997608160852e-05,0.010471617494916067,0.9220456893584007,7.988542982737695,0.5837193311314033
1573b95c039e51cc012b543a4af3bc7c3ee9485acbb0033ba5648b74969e0556_337cd24a7d5fd5c92460faee4ebe6a186a0eb322bd17b73da7ffa153025794e1,54.76805882352941,51.255,42.84050134541782,0.247,456.965,663,57.15786004066467,1155900.3084950447,0.0005736072404251019,342,0.5158371040723982,109.10880693469619,0.33419418117212846,0.33532326916471766,0.32655364329745457,1.699223722324079e-05,0.5158120879054081,0.9075759853935351,6.498282149476434,0.4644805563766574
1573b95c039e51cc012b543a4af3bc7c3ee9485acbb0033ba5648b74969e0556_48cc770d590d3c5a7691b3b4e9302f82ec3be5ddc2a037d94ad2e76f44dd8946,57.85219039623909,56.125,34.04169614278657,1.21,502.375,2978,59.13047790527344,1156141.4951610563,0.002575941032381533,32,0.010745466756212223,109.65663880560768,0.35301357803028155,0.3671840499828266,0.2594832488978368,7.65486561206179e-05,0.010694353057067665,0.9121956883400733,7.999342952713282,0.5845834585100038
1573b95c039e51cc012b543a4af3bc7c3ee9485acbb0033ba5648b74969e0556_4ebfe961fb725aa1b0e95c0f40be44625edbfbbb9b89aa593e23d81211eb3e87,59.8437074074074,56.2835,32.94860919912296,9.768,501.554,2970,76.57382202148438,1156152.3248770237,0.0025690358069440184,33,0.011111111111111112,109.99508276121944,0.3651658316223716,0.36822099736674246,0.2511510071063414,7.634327053486317e-05,0.011060016304410229,0.9150496853818595,7.9966538754626075,0.5843683000159772
1573b95c039e51cc012b543a4af3bc7c3ee9485acbb0033ba5648b74969e0556_c1878e84053cffe7287f82809eed21900ebe12830034136e6f6f044eca15217e,66.04893103448275,64.1805,32.53505287061028,8.678,152.832,58,61.97390604019165,1155623.1827430725,5.0192062139548406e-05,58,1.0,110.98166265808862,0.4030301585093464,0.4198851834284686,0.2479986034082224,1.4240368859925044e-06,1.0,0.9233692197108475,4.07753744390572,0.2707918904438485
165156b067e9299ab6ed83ce305f65a01862321156661a07906cbbfaff0fd7ac_4a58f4f30e96fdc2cbf8a589c1f2e2dac12a9468a0823f303432978538bd9c6c,2.531428571428571,2.438,0.4367752500401311,2.084,3.392,7,207003.29550504684,725406.2322080135,1.3503009926062289e-05,7,1.0,78.36934030958471,0.015445822980916171,0.01595001717341882,0.0033240038482429584,3.32775992653066e-07,1.0,0.6483592218511666,2.0794415416798357,0.11092020764419416
1661c8faccd5c7ce3ba6d326dc7fb1f14e74bc7d2c2f48a72fd50f6a9f31d44a_b7810d88770bd16e81d7787596597dee8ba2c88caeac31c1fedbc927b46cd262,0.2929877551020408,0.329,0.1877534676205645,0.023,0.902,245,1751.7982170581818,1206838.095067978,0.00020330494226033735,219,0.8938775510204081,56.83538117158538,0.0017868382480029424,0.002152401825289086,0.0014257928097736138,5.97815012310058e-06,0.8938720677896042,0.4667697602615559,5.5053315359323625,0.38503257525252926
17c37a0fdd5d1932b755c0e6447137bc08fd524f455e14fdac414f584de08dc5_c9f8e30e36d1aef62c10b3cfca6e289a93848a148d876dd514753040314f4817,0.01751088599939522,0.016,0.008363859052140423,0.011,0.288,6614,1.2255890369415283,792601.2784729004,0.00834468781062411,1,0.00015119443604475356,29.183589914255617,0.00010587607026766726,0.00010467607660980358,5.836490100718139e-05,0.0002481313867412802,9.953334244322647e-05,0.2335904431546446,8.797095076549056,0.648413214805758
